"","Course ID","Course Title","Course Credits","Section","Day","Time","Building","Instructor","Final Exam","Seats","Enroll","WaitList"
"1714","LGS GSAS 9000","Full-time Graduate Research/Study","0.0 Unit","13","TBA","","TBA","Holmes","Default - none","0","0","0"
"1715","LGS GSAS 9000","Full-time Graduate Research/Study","0.0 Unit","14","TBA","","TBA","Relich","Default - none","0","0","0"
"1716","LGS GSAS 9000","Full-time Graduate Research/Study","0.0 Unit","15","TBA","","TBA","Kiel","Default - none","0","0","0"
"1717","LGS GSAS 9000","Full-time Graduate Research/Study","0.0 Unit","16","TBA","","TBA","Relich","Default - none","0","0","0"
"1718","LGS GSAS 9000","Full-time Graduate Research/Study","0.0 Unit","17","TBA","","TBA","Holmes","Default - none","0","0","0"
"1719","LGS GSAS 9000","Full-time Graduate Research/Study","0.0 Unit","18","TBA","","TBA","Vogt","Default - none","0","0","0"
"1720","LGS GSAS 9000","Full-time Graduate Research/Study","0.0 Unit","19","TBA","","TBA","Dukes","Default - none","0","0","0"
"1721","LGS GSAS 9000","Full-time Graduate Research/Study","0.0 Unit","20","TBA","","TBA","Bradley","Default - none","0","0","0"
"1722","LGS GSAS 9000","Full-time Graduate Research/Study","0.0 Unit","21","TBA","","TBA","Chen","Default - none","0","0","0"
"1723","LGS GSAS 9000","Full-time Graduate Research/Study","0.0 Unit","22","TBA","","TBA","Berliant","Default - none","0","0","0"
"1724","LGS GSAS 9000","Full-time Graduate Research/Study","0.0 Unit","23","TBA","","TBA","Elmesky","Default - none","0","0","0"
"1725","LGS GSAS 9000","Full-time Graduate Research/Study","0.0 Unit","30","TBA","","TBA","Micir","Default - none","0","0","0"
"1726","LGS GSAS 9000","Full-time Graduate Research/Study","0.0 Unit","31","TBA","","TBA","Lewis","Default - none","0","0","0"
"1727","LGS GSAS 9000","Full-time Graduate Research/Study","0.0 Unit","32","TBA","","TBA","Cuille'","Default - none","0","0","0"
"1728","LGS GSAS 9000","Full-time Graduate Research/Study","0.0 Unit","33","TBA","","TBA","Tatlock","Default - none","0","0","0"
"1729","LGS GSAS 9000","Full-time Graduate Research/Study","0.0 Unit","34","TBA","","TBA","Valerio","Default - none","0","0","0"
"1730","LGS GSAS 9000","Full-time Graduate Research/Study","0.0 Unit","35","TBA","","TBA","Watt","Default - none","0","0","0"
"1731","LGS GSAS 9000","Full-time Graduate Research/Study","0.0 Unit","36","TBA","","TBA","Nakissa","Default - none","0","0","0"
"1732","LGS GSAS 9000","Full-time Graduate Research/Study","0.0 Unit","37","TBA","","TBA","Chen","Default - none","0","0","0"
"1733","LGS GSAS 9000","Full-time Graduate Research/Study","0.0 Unit","38","TBA","","TBA","Nakissa","Default - none","0","0","0"
"1734","LGS GSAS 9000","Full-time Graduate Research/Study","0.0 Unit","40","TBA","","TBA","Knese","Default - none","0","0","0"
"1735","LGS GSAS 9000","Full-time Graduate Research/Study","0.0 Unit","41","TBA","","TBA","Lang","Default - none","0","0","0"
"1736","LGS GSAS 9000","Full-time Graduate Research/Study","0.0 Unit","42","TBA","","TBA","Steinbeck","Default - none","0","0","0"
"1737","LGS GSAS 9000","Full-time Graduate Research/Study","0.0 Unit","43","TBA","","TBA","Hazlett","Default - none","0","0","0"
"1738","LGS GSAS 9000","Full-time Graduate Research/Study","0.0 Unit","44","TBA","","TBA","Wessel","Default - none","0","0","0"
"1739","LGS GSAS 9000","Full-time Graduate Research/Study","0.0 Unit","45","TBA","","TBA","Schnakenberg","Default - none","0","0","0"
"1740","LGS GSAS 9000","Full-time Graduate Research/Study","0.0 Unit","46","TBA","","TBA","McClelland","Default - none","0","0","0"
"1741","LGS GSAS 9000","Full-time Graduate Research/Study","0.0 Unit","47","TBA","","TBA","Connor","Default - none","0","0","0"
"1742","LGS GSAS 9000","Full-time Graduate Research/Study","0.0 Unit","48","TBA","","TBA","Ortmann","Default - none","0","0","0"
"1743","LGS GSAS 9000","Full-time Graduate Research/Study","0.0 Unit","49","TBA","","TBA","Henke","Default - none","0","0","0"
"1744","LGS GSAS 9000","Full-time Graduate Research/Study","0.0 Unit","50","TBA","","TBA","Schuman","Default - none","0","0","0"
"1745","LGS GSAS 9000","Full-time Graduate Research/Study","0.0 Unit","52","TBA","","TBA","Henrichs","Default - none","0","0","0"
"1746","LGS GSAS 9000","Full-time Graduate Research/Study","0.0 Unit","54","TBA","","TBA","Kiel","Default - none","0","0","0"
"1747","LGS GSAS 9000","Full-time Graduate Research/Study","0.0 Unit","55","TBA","","TBA","Rosenfeld","Default - none","0","0","0"
"1748","LGS GSAS 9000","Full-time Graduate Research/Study","0.0 Unit","56","TBA","","TBA","Bryant","Default - none","0","0","0"
"1749","LGS GSAS 9001","Full-time Graduate Study in Absentia","0.0 Unit","01","TBA","","TBA","[TBA]","Default - none","0","0","0"
"1750","LGS GSAS 9002","Full-time Graduate Study Extension","0.0 Unit","01","TBA","","TBA","[TBA]","Default - none","0","0","0"
"1751","L01 Art-Arch 215","Introduction to Modern Art, Architecture and Design","3.0 Units","01","-T-R---","11:30A-12:50P","Steinberg / 105   ","Sheren","May  6 2024  1:00PM -  3:00PM","200","0","0"
"1752","L01 Art-Arch 215","Introduction to Modern Art, Architecture and Design","3.0 Units","A","-T-----","5:00P-5:50P","Kemper / 103   ","Buchanan","See Department","20","0","0"
"1753","L01 Art-Arch 215","Introduction to Modern Art, Architecture and Design","3.0 Units","B","--W----","4:00P-4:50P","Kemper / 103   ","Petty","See Department","20","0","0"
"1754","L01 Art-Arch 215","Introduction to Modern Art, Architecture and Design","3.0 Units","C","--W----","5:00P-5:50P","Kemper / 103   ","Petty","See Department","20","0","0"
"1755","L01 Art-Arch 215","Introduction to Modern Art, Architecture and Design","3.0 Units","D","----F--","11:00A-11:50A","Kemper / 211   ","Buchanan","See Department","15","0","0"
"1756","L01 Art-Arch 215","Introduction to Modern Art, Architecture and Design","3.0 Units","E","---R---","4:00P-4:50P","Kemper / 103   ","DiDomenico","See Department","20","0","0"
"1757","L01 Art-Arch 215","Introduction to Modern Art, Architecture and Design","3.0 Units","F","---R---","5:00P-5:50P","Kemper / 103   ","DiDomenico","See Department","20","0","0"
"1758","L01 Art-Arch 215","Introduction to Modern Art, Architecture and Design","3.0 Units","G","----F--","9:00A-9:50A","Kemper / 103   ","Mephokee","See Department","20","0","0"
"1759","L01 Art-Arch 215","Introduction to Modern Art, Architecture and Design","3.0 Units","H","----F--","10:00A-10:50A","Kemper / 103   ","Mephokee","See Department","20","0","0"
"1760","L01 Art-Arch 215","Introduction to Modern Art, Architecture and Design","3.0 Units","I","----F--","11:00A-11:50A","Kemper / 103   ","Rosekind","See Department","20","0","0"
"1761","L01 Art-Arch 215","Introduction to Modern Art, Architecture and Design","3.0 Units","J","----F--","12:00P-12:50P","Kemper / 103   ","Rosekind","See Department","20","0","0"
"1762","L01 Art-Arch 238","Gothic Art: Patronage, Piety, and Power","3.0 Units","01","M-W----","10:00A-11:20A","Kemper / 103   ","Crosland","Paper/Project/Take Home","40","0","0"
"1763","L01 Art-Arch 2396","The ""Orient"": Europe and Islamic Art from 1851 to Today","3.0 Units","01","M-W----","1:00P-2:20P","Kemper / 103   ","Murphy","May  8 2024  1:00PM -  3:00PM","30","0","0"
"1764","L01 Art-Arch 3211","Art in the Egypt of the Pharaohs","3.0 Units","01","M-W----","11:30A-12:50P","Kemper / 103   ","Aravecchia","May  7 2024 10:30AM - 12:30PM","40","0","0"
"1765","L01 Art-Arch 334","Roman Art and Archaeology","3.0 Units","01","M-W----","4:00P-5:20P","Kemper / 103   ","Jones","May  3 2024  6:00PM -  8:00PM","40","0","0"
"1766","L01 Art-Arch 3422","Art of the Islamic World","3.0 Units","01","-T-R---","11:30A-12:50P","Kemper / 103   ","Mihan","Paper/Project/Take Home","20","0","0"
"1767","L01 Art-Arch 3533","Art, Travel, and Imagination in the Middle Ages","3.0 Units","01","M-W----","2:30P-3:50P","Kemper / 103   ","Crosland","May  6 2024  3:30PM -  5:30PM","40","0","0"
"1768","L01 Art-Arch 3627","By Sea and Sand: Modern Art in the Mediterranean","3.0 Units","01","-T-R---","1:00P-2:20P","Kemper / 103   ","Murphy","May  7 2024  1:00PM -  3:00PM","30","0","0"
"1769","L01 Art-Arch 3634","Pleasure and Pain: European Fashion as (Art) History","3.0 Units","01","-T-R---","10:00A-11:20A","Kemper / 103   ","Gabel","Paper/Project/Take Home","40","0","0"
"1770","L01 Art-Arch 3684","Picturing Race in the Early Modern World","3.0 Units","01","-T-R---","4:00P-5:20P","Kemper / 103   ","Swan","May  8 2024  6:00PM -  8:00PM","30","0","0"
"1771","L01 Art-Arch 3892","Modern Sculpture: Canova to Koons","3.0 Units","01","-T-R---","2:30P-3:50P","Kemper / 103   ","Klein","May  8 2024  3:30PM -  5:30PM","40","0","0"
"1772","L01 Art-Arch 4000","Topics in Art History: Rethinking Matisse","3.0 Units","01","--W----","2:30P-5:20P","Kemper / 211   ","Klein","Paper/Project/Take Home","14","0","0"
"1773","L01 Art-Arch 4013","The Digital Art Historian","1.0 Unit","01","----F--","1:00P-2:50P","Kemper / 103   ","Whitlow","May  8 2024  1:00PM -  3:00PM","12","0","0"
"1774","L01 Art-Arch 4250","The Archaeology of Christian Monasticism","3.0 Units","01","-T-R---","10:00A-11:20A","TBA","Aravecchia","Paper/Project/Take Home","15","0","0"
"1775","L01 Art-Arch 444","The Forbidden City","3.0 Units","01","M------","1:00P-3:50P","Kemper / 211   ","Kleutghen","Paper/Project/Take Home","12","0","0"
"1776","L01 Art-Arch 4624","Michelangelo","3.0 Units","01","---R---","3:00P-5:50P","Kemper / 211   ","Wallace","Paper/Project/Take Home","12","0","0"
"1777","L01 Art-Arch 4652","Worldly Goods: Early Modern Art, Trade, Knowledge, Possession","3.0 Units","01","--W----","10:00A-12:50P","Kemper / 211   ","Swan","Paper/Project/Take Home","12","0","0"
"1778","L01 Art-Arch 4746","California Dreamin': Los Angeles Culture and the Making of the 20th Century","3.0 Units","01","-T-----","4:00P-6:20P","Kemper / 211   ","Miller","May  8 2024  6:00PM -  8:00PM","8","0","0"
"1779","L01 Art-Arch 5000","Topics in Art History: Rethinking Matisse","3.0 Units","01","--W----","2:30P-5:20P","Kemper / 211   ","Klein","Paper/Project/Take Home","14","0","0"
"1780","L01 Art-Arch 505","Graduate Internship in the St. Louis Art Community","Var. Units (max = 3.0)","01","TBA","","TBA","[TBA]","See Department","10","0","0"
"1781","L01 Art-Arch 505","Graduate Internship in the St. Louis Art Community","Var. Units (max = 3.0)","02","TBA","","TBA","Childs","See Department","10","0","0"
"1782","L01 Art-Arch 505","Graduate Internship in the St. Louis Art Community","Var. Units (max = 3.0)","03","TBA","","TBA","Kleutghen","See Department","10","0","0"
"1783","L01 Art-Arch 505","Graduate Internship in the St. Louis Art Community","Var. Units (max = 3.0)","07","TBA","","TBA","Klein","See Department","10","0","0"
"1784","L01 Art-Arch 505","Graduate Internship in the St. Louis Art Community","Var. Units (max = 3.0)","08","TBA","","TBA","Miller","See Department","10","0","0"
"1785","L01 Art-Arch 505","Graduate Internship in the St. Louis Art Community","Var. Units (max = 3.0)","12","TBA","","TBA","Wallace","See Department","10","0","0"
"1786","L01 Art-Arch 5211","Art in the Egypt of the Pharaohs","3.0 Units","01","M-W----","11:30A-12:50P","Kemper / 103   ","Aravecchia","May  7 2024 10:30AM - 12:30PM","40","0","0"
"1787","L01 Art-Arch 534","Roman Art and Archaeology","3.0 Units","01","M-W----","4:00P-5:20P","Kemper / 103   ","Jones","May  3 2024  6:00PM -  8:00PM","40","0","0"
"1788","L01 Art-Arch 5422","Art of the Islamic World","3.0 Units","01","-T-R---","11:30A-12:50P","Kemper / 103   ","Mihan","Paper/Project/Take Home","20","0","0"
"1789","L01 Art-Arch 5533","Art, Travel, and the Imagination in the Middle Ages","3.0 Units","01","M-W----","2:30P-3:50P","Kemper / 103   ","Crosland","May  6 2024  3:30PM -  5:30PM","40","0","0"
"1790","L01 Art-Arch 5634","Pleasure and Pain: European Fashion as (Art) History","3.0 Units","01","-T-R---","10:00A-11:20A","Kemper / 103   ","Gabel","Paper/Project/Take Home","40","0","0"
"1791","L01 Art-Arch 5746","California Dreamin': Los Angeles Culture and the Making of the 20th Century","3.0 Units","01","-T-----","4:00P-6:20P","Kemper / 211   ","Miller","May  8 2024  6:00PM -  8:00PM","8","0","0"
"1792","L01 Art-Arch 5892","Modern Sculpture: Canova to Koons","3.0 Units","01","-T-R---","2:30P-3:50P","Kemper / 103   ","Klein","May  8 2024  3:30PM -  5:30PM","40","0","0"
"1793","L16 Comp Lit 111C","First- Year Seminar: Literature and Art of the Apology","3.0 Units","01","M-W----","10:00A-11:20A","TBA","Berg","Project","16","0","0"
"1794","L16 Comp Lit 1590","First Year Seminar: Literature and Justice","3.0 Units","01","-T-R---","4:00P-5:20P","TBA","Schmidgen","No Final","15","0","0"
"1795","L16 Comp Lit 201A","Classical to Renaissance Literature: Text and Traditions","3.0 Units","01","M-W----","11:30A-12:50P","TBA","Purchase","Paper/Project/Take Home","19","0","0"
"1796","L16 Comp Lit 3003","Writing Intensive in Ancient Studies: Helen of Troy in Greece and Rome","3.0 Units","01","M-W----","4:00P-5:20P","TBA","Wilson","Paper/Project/Take Home","15","0","0"
"1797","L16 Comp Lit 301C","Greek Mythology","3.0 Units","01","M-W----","1:00P-1:50P","TBA","Keeline","Paper/Project/Take Home","75","0","0"
"1798","L16 Comp Lit 301C","Greek Mythology","3.0 Units","A","----F--","1:00P-1:50P","TBA","[TBA]","See Instructor","19","0","0"
"1799","L16 Comp Lit 301C","Greek Mythology","3.0 Units","B","----F--","1:00P-1:50P","TBA","[TBA]","See Instructor","19","0","0"
"1800","L16 Comp Lit 301C","Greek Mythology","3.0 Units","C","----F--","1:00P-1:50P","TBA","[TBA]","See Instructor","19","0","0"
"1801","L16 Comp Lit 301C","Greek Mythology","3.0 Units","D","----F--","1:00P-1:50P","TBA","[TBA]","See Instructor","19","0","0"
"1802","L16 Comp Lit 3050","Literary Modernities in Europe and America: Text and Traditions","3.0 Units","01","M-W----","1:00P-2:20P","TBA","Cuille'","Paper/Project/Take Home","15","0","0"
"1803","L16 Comp Lit 3123","Introduction to Digital Humanities","3.0 Units","01","M-W-F--","3:00P-3:50P","TBA","[TBA]","Paper/Project/Take Home","19","0","0"
"1804","L16 Comp Lit 313A","Topics in English and American Literature","3.0 Units","01","M-W----","8:30A-9:50A","TBA","Thompson","No Final","15","0","0"
"1805","L16 Comp Lit 313E","Introduction to Comparative Arts","3.0 Units","01","-T-R---","11:30A-12:50P","TBA","Kita","Project","19","0","0"
"1806","L16 Comp Lit 3321","Topics in Film Studies: Cinema and Society in Contemporary Italy","3.0 Units","01","M-W----","4:00P-5:20P","TBA","Sherberg","No Final","15","0","0"
"1807","L16 Comp Lit 349A","Yidishkayt: Yiddish Literature in English Translation","3.0 Units","01","-T-R---","1:00P-2:20P","TBA","Zuehlke","Paper/Project/Take Home","19","0","0"
"1808","L16 Comp Lit 3511","Global Surveillance Culture","3.0 Units","01","M-W----","2:30P-3:50P","TBA","Koellner","Project","19","0","0"
"1809","L16 Comp Lit 352","Arts Reviewing","3.0 Units","01","-T-R---","4:00P-5:20P","TBA","Goeritz","Paper/Project/Take Home","20","0","0"
"1810","L16 Comp Lit 352A","Topics in Literature: Queer Medievalisms","3.0 Units","01","-T-R---","2:30P-3:50P","TBA","Rosenfeld, McCollough","May  8 2024  3:30PM -  5:30PM","19","0","0"
"1811","L16 Comp Lit 365","The Bible as Literature","3.0 Units","01","M-W----","10:00A-11:20A","TBA","Thomas","May  6 2024 10:30AM - 12:30PM","25","0","0"
"1812","L16 Comp Lit 376C","Variations of the Magical: Exploring the Supernatural in European Literature","3.0 Units","01","M-W----","4:00P-5:20P","TBA","Williams","Paper/Project/Take Home","25","0","0"
"1813","L16 Comp Lit 405A","Theory and Methods in the Humanities","3.0 Units","01","-T-R---","2:30P-3:50P","TBA","Williams, Yang","Paper/Project/Take Home","19","0","0"
"1814","L16 Comp Lit 420A","Topics in English and American Lit:Bodies in Pain: Disability and Illness in the Nineteenth Century","3.0 Units","01","M-W----","1:00P-2:20P","TBA","Weston","No Final","15","0","0"
"1815","L16 Comp Lit 432A","Programming for Text Analysis: Introduction to Literary Text Mining in R","3.0 Units","01","-T-R---","11:30A-12:50P","TBA","Erlin, Knox","Paper/Project/Take Home","19","0","0"
"1816","L16 Comp Lit 4340","Topics in English and American Drama: 19th Century American Drama","3.0 Units","01","-T-R---","1:00P-2:20P","TBA","Walker","See Instructor","15","0","0"
"1817","L16 Comp Lit 450E","Masterworks of Early Japanese Literature: The Tale of Genji and its Afterlives","3.0 Units","01","M-W----","1:00P-2:20P","TBA","Newhard","Paper/Project/Take Home","15","0","0"
"1818","L16 Comp Lit 4622","Topics in Literature: Queer Youth: LGBTQ Narratives of Coming-of-Age and Coming Out in North America","3.0 Units","01","M-W----","11:30A-12:50P","TBA","Eng","Paper/Project/Take Home","15","0","0"
"1819","L16 Comp Lit 4692","Shakespeare and Performance","3.0 Units","01","-T-R---","4:00P-5:20P","Mallinckrodt / 101   ","Henke","No Final","15","0","0"
"1820","L16 Comp Lit 502","Introduction to Comparative Literature","3.0 Units","01","-T-----","4:00P-6:50P","TBA","Parvulescu","Paper/Project/Take Home","15","0","0"
"1821","L16 Comp Lit 512","Seminar: Literature in the Making","3.0 Units","01","----F--","1:00P-3:20P","TBA","Goeritz","See Instructor","12","0","0"
"1822","L16 Comp Lit 529","Seminar in Cultural Theory: Vienna 1900","3.0 Units","01","M------","2:30P-4:50P","TBA","Kita","Paper/Project/Take Home","19","0","0"
"1823","L16 Comp Lit 541","Craft of Poetry: What You See and Who You Choose to Be","3.0 Units","01","-T-----","1:00P-3:50P","TBA","Bang","No Final","12","0","0"
